b0020_b3762 :1 b0020 b3762 :2 1     b0020           b3762           1uthA/1_0_0     1uthA/1_1_1           15.8       44.1       0.64        180         9%
b0588_b0810 :1 b0588 b0810 :2 1     b0588           b0810           3tuiC/1_0_2     3tuiC/1_1_0           10.1       24.6       0.78        118        27%
b0588_b0934 :1 b0588 b0934 :2 1     b0588           b0934           3tuiC/1_0_2     3tuiC/1_1_0            9.4       23.1       0.69        113        29%
b0588_b2592 :1 b0588 b2592 :2 1     b0588           b2592           3c4jA/1_0_0     3c4jA/1_1_1            5.3       14.0       0.31        112        28%
b0589_b2985 :1 b0589 b2985 :2 1     b0589           b2985           2nq2A/1_0_0     2nq2A/1_1_1            9.7       24.5       0.64        134        26%
b0590_b2985 :1 b0590 b2985 :2 1     b0590           b2985           2nq2A/1_0_0     2nq2A/1_1_1            9.8       24.9       0.64        134        30%
b0596_b2041 :1 b0596 b2041 :2 1     b0596           b2041           3uf0A/2_0_0     3uf0A/2_1_1           15.6       43.7       0.62        182        16%
b0596_b3788 :1 b0596 b3788 :2 1     b0596           b3788           1zemA/3_0_0     1zemA/3_1_1           17.5       50.4       0.56        174        20%
b0600_b3591 :1 b0600 b3591 :2 1     b0600           b3591           2zp7A/1_0_0     2zp7A/1_1_1           26.0       77.4       0.58        237        21%
b0615_b0840 :1 b0615 b0840 :2 1     b0615           b0840           1poiA/1_0_4     1poiA/1_1_7            7.3       17.7       0.58        103        14%
b0615_b1284 :1 b0615 b1284 :2 1     b0615           b1284           1poiA/1_0_0     1poiA/1_1_3            7.3       17.5       0.58        103        12%
b0615_b1770 :1 b0615 b1770 :2 1     b0615           b1770           1poiA/1_0_0     1poiA/1_1_3            7.4       17.8       0.58        103        10%
b0615_b2087 :1 b0615 b2087 :2 1     b0615           b2087           1poiA/1_0_0     1poiA/1_1_3            7.1       17.5       0.52         98        14%
b0615_b2707 :1 b0615 b2707 :2 1     b0615           b2707           1poiA/0_0_0     1poiA/0_1_3            7.4       17.8       0.58        100        12%
b0615_b2735 :1 b0615 b2735 :2 1     b0615           b2735           1poiA/1_0_4     1poiA/1_1_7            7.4       17.9       0.58        103        12%
b0615_b2805 :1 b0615 b2805 :2 1     b0615           b2805           1poiA/1_0_4     1poiA/1_1_7            7.3       17.6       0.58        103        16%
b0615_b3131 :1 b0615 b3131 :2 1     b0615           b3131           1poiA/1_0_4     1poiA/1_1_7            7.3       17.6       0.58        103        15%
b0615_b3423 :1 b0615 b3423 :2 1     b0615           b3423           1poiA/1_0_0     1poiA/1_1_3            7.4       18.0       0.58        103        13%
b0615_b3884 :1 b0615 b3884 :2 1     b0615           b3884           1poiA/1_0_4     1poiA/1_1_7            7.4       17.9       0.58        103        14%
b0615_b4191 :1 b0615 b4191 :2 1     b0615           b4191           2ahwA/1_0_0     2ahwA/1_1_1            5.7       16.0       0.24        151        10%
b0615_b4300 :1 b0615 b4300 :2 1     b0615           b4300           1poiA/1_0_4     1poiA/1_1_7            7.8       19.1       0.58        100        13%
b0619_b0695 :1 b0619 b0695 :2 1     b0619           b0695           2c2aA/1_0_1     2c2aA/1_0_0            6.0       16.7       0.24         89        10%
b0620_b2855 :1 b0620 b2855 :2 1     b0620           b2855           3c3wA/1_0_0     3c3wA/1_1_1           16.4       44.6       0.79        182        21%
b0620_b4124 :1 b0620 b4124 :2 1     b0620           b4124           1d5wA/0_0_0     1d5wA/0_1_1            7.5       17.3       0.67         85        14%
b0620_b4401 :1 b0620 b4401 :2 1     b0620           b4401           1d5wA/0_0_0     1d5wA/0_1_1            7.3       16.7       0.67         85        15%
b0628_b0775 :1 b0628 b0775 :2 1     b0628           b0775           2vp8A/1_0_0     2vp8A/1_1_1            6.6       17.5       0.37         94         5%
b0628_b2955 :1 b0628 b2955 :2 1     b0628           b2955           2yckX/1_0_1     2yckX/1_0_0            6.1       15.1       0.45        129         8%
b0628_b3867 :1 b0628 b3867 :2 1     b0628           b3867           3tr9A/2_0_0     3tr9A/2_1_1            7.4       19.4       0.42        104         7%
b0628_b3990 :1 b0628 b3990 :2 1     b0628           b3990           3h26A/1_0_0     3h26A/1_0_1            6.2       15.2       0.46         93         7%
b0629_b3762 :1 b0629 b3762 :2 1     b0629           b3762           2uyeA/1_0_2     2uyeA/1_1_3           16.7       46.7       0.67        189        14%
b0640_b0892 :1 b0640 b0892 :2 1     b0640           b0892           3gliB/0_0_1     3gliB/0_1_2           13.1       37.6       0.44        216        15%
b0652_b0653 :1 b0652 b0653 :2 1     b0652           b0653           3d31A/2_0_0     3d31A/2_1_1           10.3       24.9       0.81        105        33%
b0652_b0810 :1 b0652 b0810 :2 1     b0652           b0810           3tuzC/0_0_2     3tuzC/0_1_0           11.1       26.9       0.86        117        36%
b0652_b0934 :1 b0652 b0934 :2 1     b0652           b0934           3d31C/0_0_2     3d31C/0_1_0           10.2       24.6       0.81        105        34%
b0652_b2592 :1 b0652 b2592 :2 1     b0652           b2592           3c4jA/0_0_0     3c4jA/0_1_1            6.0       16.3       0.31        114        50%
b0652_b2610 :1 b0652 b2610 :2 1     b0652           b2610           1l2tA/2_0_0     1l2tA/2_1_3            5.4       14.1       0.31         90        21%
b0652_b3464 :1 b0652 b3464 :2 1     b0652           b3464           3c4jA/0_0_0     3c4jA/0_1_1            6.5       17.4       0.35        117        48%
b0653_b0760 :1 b0653 b0760 :2 1     b0653           b0760           3puvF/1_0_1     3puvF/1_1_4            8.4       20.2       0.67         94        24%
b0653_b0764 :1 b0653 b0764 :2 1     b0653           b0764           2onkC/1_0_2     2onkC/1_1_3           20.5       57.2       0.83        220        25%
b0653_b0765 :1 b0653 b0765 :2 1     b0653           b0765           3d31C/0_0_2     3d31C/0_1_0           10.6       25.2       0.89        104        43%
b0653_b0794 :1 b0653 b0794 :2 1     b0653           b0794           2r6gF/1_0_3     2r6gF/1_1_1            8.3       20.0       0.66         94        27%
b0653_b0809 :1 b0653 b0809 :2 1     b0653           b0809           3d31A/0_0_0     3d31A/0_1_2           10.2       24.5       0.81        105        33%
b0653_b0810 :1 b0653 b0810 :2 1     b0653           b0810           2onkC/1_0_2     2onkC/1_1_3           19.7       55.9       0.70        217        13%
b0653_b0820 :1 b0653 b0820 :2 1     b0653           b0820           3puvF/1_0_1     3puvF/1_1_4            7.7       19.3       0.52         90        18%
b0653_b0829 :1 b0653 b0829 :2 1     b0653           b0829           3puyF/1_0_1     3puyF/1_1_4            8.8       21.5       0.67         98        22%
b0653_b0855 :1 b0653 b0855 :2 1     b0653           b0855           3d31C/0_0_2     3d31C/0_1_0           11.0       26.5       0.89        106        40%
b0653_b0856 :1 b0653 b0856 :2 1     b0653           b0856           2onkC/1_0_2     2onkC/1_1_3           26.2       76.6       0.73        243        16%
b0653_b0857 :1 b0653 b0857 :2 1     b0653           b0857           3d31C/0_0_2     3d31C/0_1_3           23.1       66.7       0.72        237        17%
b0653_b0864 :1 b0653 b0864 :2 1     b0653           b0864           3tuiA/1_0_0     3tuiA/1_1_2           10.3       25.8       0.70        116        39%
b0653_b0879 :1 b0653 b0879 :2 1     b0653           b0879           3tuiA/0_0_0     3tuiA/0_1_2           10.3       26.1       0.70        115        34%
b0653_b0933 :1 b0653 b0933 :2 1     b0653           b0933           3pv0G/0_0_2     3pv0G/0_1_3            9.2       21.8       0.76         98        39%
b0653_b0934 :1 b0653 b0934 :2 1     b0653           b0934           2onkC/1_0_2     2onkC/1_1_3           20.3       57.1       0.79        217        15%
b0653_b0949 :1 b0653 b0949 :2 1     b0653           b0949           3puvF/1_0_1     3puvF/1_1_4            7.7       19.5       0.52         92        20%
b0653_b1117 :1 b0653 b1117 :2 1     b0653           b1117           3pv0G/0_0_2     3pv0G/0_1_3           10.3       25.2       0.79        103        34%
b0653_b1124 :1 b0653 b1124 :2 1     b0653           b1124           2onkC/1_0_2     2onkC/1_1_3           28.9       84.2       0.84        242        19%
b0653_b1125 :1 b0653 b1125 :2 1     b0653           b1125           2onkC/1_0_2     2onkC/1_1_3           25.8       75.3       0.73        241        15%
b0653_b1126 :1 b0653 b1126 :2 1     b0653           b1126           3d31C/0_0_2     3d31C/0_1_0           10.9       26.0       0.89        106        45%
b0653_b1246 :1 b0653 b1246 :2 1     b0653           b1246           3d31C/1_0_2     3d31C/1_1_0           10.5       25.6       0.80        106        27%
b0653_b1247 :1 b0653 b1247 :2 1     b0653           b1247           3d31C/1_0_2     3d31C/1_1_0           10.6       25.9       0.80        106        27%
b0653_b1290 :1 b0653 b1290 :2 1     b0653           b1290           3tuiA/1_0_0     3tuiA/1_1_2            9.6       23.9       0.70        114        29%
b0653_b1291 :1 b0653 b1291 :2 1     b0653           b1291           3d31C/1_0_2     3d31C/1_1_0           10.4       25.4       0.80        106        26%
b0653_b1311 :1 b0653 b1311 :2 1     b0653           b1311           2onkC/1_0_2     2onkC/1_1_3           26.2       76.6       0.73        243        13%
b0653_b1312 :1 b0653 b1312 :2 1     b0653           b1312           3puxF/1_0_1     3puxF/1_1_2           24.9       74.0       0.58        221        22%
b0653_b1318 :1 b0653 b1318 :2 1     b0653           b1318           3d31C/1_0_2     3d31C/1_1_0           10.5       26.1       0.74        106        38%
b0653_b1441 :1 b0653 b1441 :2 1     b0653           b1441           2onkA/1_0_0     2onkA/1_1_2           10.5       25.4       0.83        101        49%
b0653_b1442 :1 b0653 b1442 :2 1     b0653           b1442           2onkC/1_0_2     2onkC/1_1_3           26.4       77.3       0.73        243        14%
b0653_b1443 :1 b0653 b1443 :2 1     b0653           b1443           2onkC/1_0_2     2onkC/1_1_3           30.1       88.0       0.84        248        22%
b0653_b1483 :1 b0653 b1483 :2 1     b0653           b1483           3tuiA/1_0_0     3tuiA/1_1_2            9.7       24.1       0.70        108        31%
b0653_b1484 :1 b0653 b1484 :2 1     b0653           b1484           3d31C/1_0_2     3d31C/1_1_0           10.6       26.0       0.80        106        24%
b0653_b1513 :1 b0653 b1513 :2 1     b0653           b1513           3puxG/1_0_2     3puxG/1_1_3            8.2       19.5       0.66        107        31%
b0653_b1682 :1 b0653 b1682 :2 1     b0653           b1682           3d31C/2_0_1     3d31C/2_1_0           10.2       25.9       0.67        105        24%
b0653_b1709 :1 b0653 b1709 :2 1     b0653           b1709           2onkA/1_0_0     2onkA/1_1_2           10.0       24.8       0.72         99        23%
b0653_b1756 :1 b0653 b1756 :2 1     b0653           b1756           3d31A/0_0_0     3d31A/0_1_2           10.4       25.4       0.77        105        33%
b0653_b1900 :1 b0653 b1900 :2 1     b0653           b1900           3puvF/1_0_1     3puvF/1_1_4            8.4       20.3       0.67         92        25%
b0653_b1917 :1 b0653 b1917 :2 1     b0653           b1917           3tuiA/1_0_0     3tuiA/1_1_2           10.3       26.1       0.70        116        42%
b0653_b2128 :1 b0653 b2128 :2 1     b0653           b2128           2onkC/1_0_2     2onkC/1_1_3           29.5       86.1       0.84        245        18%
b0653_b2129 :1 b0653 b2129 :2 1     b0653           b2129           3d31C/1_0_2     3d31C/1_1_0           10.1       24.5       0.79        105        32%
b0653_b2149 :1 b0653 b2149 :2 1     b0653           b2149           3puxF/1_0_1     3puxF/1_1_4            8.3       19.6       0.69         94        23%
b0653_b2180 :1 b0653 b2180 :2 1     b0653           b2180           3tuiA/0_0_0     3tuiA/0_1_2            8.6       21.8       0.58        102        32%
b0653_b2201 :1 b0653 b2201 :2 1     b0653           b2201           3pv0G/0_0_2     3pv0G/0_1_3           10.3       25.1       0.79        102        23%
b0653_b2306 :1 b0653 b2306 :2 1     b0653           b2306           3tuzA/0_0_0     3tuzA/0_1_2           10.3       26.1       0.70        115        40%
b0653_b2422 :1 b0653 b2422 :2 1     b0653           b2422           2onkC/1_0_2     2onkC/1_1_0           10.6       25.6       0.82        101        42%
b0653_b2424 :1 b0653 b2424 :2 1     b0653           b2424           2onkC/1_0_2     2onkC/1_1_3           29.2       85.0       0.84        244        24%
b0653_b2547 :1 b0653 b2547 :2 1     b0653           b2547           3puvF/1_0_1     3puvF/1_1_4            8.5       20.6       0.67         92        32%
b0653_b2677 :1 b0653 b2677 :2 1     b0653           b2677           3d31C/1_0_2     3d31C/1_1_0           10.7       26.2       0.80        106        36%
b0653_b2985 :1 b0653 b2985 :2 1     b0653           b2985           3d31C/2_0_1     3d31C/2_1_0            9.4       23.3       0.66        102        18%
b0653_b3195 :1 b0653 b3195 :2 1     b0653           b3195           3d31A/0_0_0     3d31A/0_1_2           10.4       24.9       0.82        105        31%
b0653_b3271 :1 b0653 b3271 :2 1     b0653           b3271           3d31C/2_0_1     3d31C/2_1_0           10.3       24.8       0.81        105        33%
b0653_b3352 :1 b0653 b3352 :2 1     b0653           b3352           2r6gF/1_0_3     2r6gF/1_1_1            7.5       18.8       0.54         93        23%
b0653_b3450 :1 b0653 b3450 :2 1     b0653           b3450           3d31C/1_0_2     3d31C/1_1_0           10.3       25.7       0.74        106        35%
b0653_b3451 :1 b0653 b3451 :2 1     b0653           b3451           3rlfF/1_0_1     3rlfF/1_1_2           24.7       73.4       0.57        218        19%
b0653_b3452 :1 b0653 b3452 :2 1     b0653           b3452           2onkC/1_0_2     2onkC/1_1_3           26.3       76.8       0.73        243        16%
b0653_b3454 :1 b0653 b3454 :2 1     b0653           b3454           3puzF/0_0_1     3puzF/0_1_4            8.3       19.9       0.68         95        25%
b0653_b3463 :1 b0653 b3463 :2 1     b0653           b3463           3d31C/1_0_2     3d31C/1_1_0           10.8       26.5       0.80        106        33%
b0653_b3479 :1 b0653 b3479 :2 1     b0653           b3479           3tuzC/0_0_2     3tuzC/0_1_0           10.1       25.2       0.70        111        19%
b0653_b3480 :1 b0653 b3480 :2 1     b0653           b3480           3d31A/0_0_0     3d31A/0_1_2           10.6       25.9       0.80        106        32%
b0653_b3486 :1 b0653 b3486 :2 1     b0653           b3486           3puvF/0_0_1     3puvF/0_1_4            8.6       20.6       0.67         94        25%
b0653_b3540 :1 b0653 b3540 :2 1     b0653           b3540           3tuiA/1_0_0     3tuiA/1_1_2           10.6       26.9       0.70        115        29%
b0653_b3541 :1 b0653 b3541 :2 1     b0653           b3541           3tuiA/1_0_0     3tuiA/1_1_2           10.5       26.7       0.70        115        30%
b0653_b3567 :1 b0653 b3567 :2 1     b0653           b3567           3puvF/1_0_1     3puvF/1_1_4            8.4       20.1       0.67         92        21%
